"date","daily_EXO_fdom","daily_EXO_spCond","daily_EXO_do_mgL","daily_EXO_sal_psu","daily_EXO_depth","daily_EXO_pH","daily_EXO_chla_ugL","daily_EXO_Turbidity_NTU","daily_EXO_spCond_ZT","daily_EXO_do_mgL_ZT","daily_EXO_sal_psu_ZT","daily_EXO_pH_ZT","daily_EXO_chla_ugL_ZT","daily_EXO_Turbidity_NTU_ZT"
2021-05-05,23.1994791666667,21042.4557291667,7.51,12.5563541666667,0.1666875,7.70395833333333,9.55583333333333,0,0.537972681014233,1.90144840482225,0.519115167876638,0.685985673175376,0.64811571743242,-0.244407074816912
2021-05-06,23.1026041666667,21618.1398958333,7.33135416666667,12.9317708333333,0.139916666666667,7.70208333333333,9.48979166666667,0,0.610257202573946,1.76518654473592,0.594267888489292,0.681220524936172,0.633425796369908,-0.244407074816912
2021-05-07,25.3564583333333,22670.2119791667,6.30864583333333,13.6294791666667,0.1264375,7.68270833333333,9.51729166666667,0,0.742358329534615,0.98511719060903,0.733938510759981,0.631980659797736,0.639542735108872,-0.244407074816912
2021-05-08,23.9744210526316,24722.7184210526,5.64684210526316,14.9785263157895,0.149273684210526,7.66126315789474,12.9248421052632,0,1.00007680563761,0.480327320527659,1.0039972814361,0.577479625141398,1.39749827266611,-0.244407074816912
2021-05-09,24.6178125,24332.7194791667,5.35125,14.7202083333333,0.187916666666667,7.63770833333333,11.4544791666667,0,0.951107442651212,0.254864854717786,0.952285940708679,0.517617102056854,1.07043936286838,-0.244407074816912
2021-05-10,25.2179166666667,20146.3280208333,4.9953125,11.9771875,0.190270833333333,7.56822916666667,10.0626041666667,0,0.425452367960732,-0.0166259767195321,0.403174788685083,0.341041886748594,0.760838849875825,-0.244407074816912
2021-05-11,24.9573958333333,18166.4790625,6.1753125,10.704375,0.179739583333333,7.58125,15.0542708333333,0,0.176856969650106,0.883417376667044,0.148377038084077,0.374133193965284,1.87115591188775,-0.244407074816912
2021-05-12,25.0247916666667,17713.0691666667,6.82760416666667,10.414375,0.16628125,7.596875,16.0279166666667,0,0.11992554911005,1.38095193518635,0.0903234381435575,0.413842762625312,2.08772798155856,-0.244407074816912
2021-05-13,25.4272916666667,17104.6388541667,6.48208333333333,10.0282291666667,0.16128125,7.5628125,14.1729166666667,0,0.0435293294673543,1.11740640171325,0.013022901153793,0.32727590294645,1.67511265934846,-0.244407074816912
2021-05-14,25.8501041666667,17489.1014583333,5.6790625,10.2807291666667,0.141354166666667,7.53916666666667,11.0313541666667,0,0.0918035343333711,0.504903381651716,0.063569570067521,0.26718208904094,0.976321919089324,-0.244407074816912
2021-05-15,25.3944791666667,18912.0054166667,5.70364583333333,11.1961458333333,0.15,7.5634375,10.06625,0,0.270467353505423,0.523654284847268,0.24682209746597,0.328864285692852,0.761649807663188,-0.244407074816912
2021-05-16,24.6030208333333,22759.8169791667,5.776875,13.6972916666667,0.16015625,7.63052083333333,9.7153125,0,0.753609385112296,0.579509729535719,0.747513544366762,0.499350700473242,0.683589328073911,-0.244407074816912
2021-05-17,24.6010526315789,22534.2072916667,5.66416666666667,13.5486458333333,0.169541666666667,7.65802083333333,6.0603125,0,0.725281198817716,0.493541605562884,0.717756903880009,0.569239541314892,-0.129407438868375,-0.244407074816912
2021-05-18,24.208125,23061.2934375,5.88229166666667,13.8967708333333,0.174041666666667,7.68229166666667,5.51125,0,0.791463616327865,0.659916144933602,0.787446246912054,0.630921737966803,-0.251537681645187,-0.244407074816912
2021-05-19,23.4508333333333,24926.8105208333,6.67729166666667,15.1353125,0.176739583333333,7.78208333333333,9.42385416666667,0,1.0257031831567,1.26630128556269,1.03538349665802,0.884533516475519,0.618759045529892,-0.244407074816912
